City/District,Waste Type,Waste Generated (Tons/Day),Recycling Rate (%),Population Density (People/km²),Municipal Efficiency Score (1-10),Disposal Method,Cost of Waste Management (₹/Ton),Awareness Campaigns Count,Landfill Name,"Landfill Location (Lat, Long)",Landfill Capacity (Tons),Year,Landfill_Lat,Landfill_Long,Waste_Per_Capita,Cost_Efficiency,Efficiency_x_Campaigns,Population_x_Waste,City/District_TargetMean,City/District_TargetStd,City/District_Count,City/District_SmoothedTarget,Waste Type_TargetMean,Waste Type_TargetStd,Waste Type_Count,Waste Type_SmoothedTarget,Disposal Method_TargetMean,Disposal Method_TargetStd,Disposal Method_Count,Disposal Method_SmoothedTarget,City_Recycling_Mean,City_Recycling_Std,City_Efficiency_Mean,WasteType_Recycling_Mean,WasteType_Recycling_Std,Log_Waste Generated (Tons/Day),Log_Population Density (People/km²),Log_Cost of Waste Management (₹/Ton),Efficiency_Squared,Campaigns_Squared,City_Waste_Interaction,WasteType_Efficiency_Interaction
Jodhpur,Hazardous,2721.0,58.0,6465.0,9.0,Incineration,3965.0,17.0,Jodhpur Landfill,"8.9824, 77.0472",45318.0,2022.0,8.9824,77.0472,0.42081657902876585,396.5,153.0,17591265.0,53.68,13.936522760956787,25.0,54.65042016806723,57.11176470588235,16.938258307763583,170.0,57.10980392156863,57.80275229357798,15.769731017145002,218.0,57.77089783281734,53.68,13.936522760956787,7.12,57.11176470588235,16.938258307763583,7.909122183211411,8.774312958285378,8.285513309079741,81.0,289.0,146063.28,514.0058823529412
Jodhpur,Plastic,5660.0,76.0,6465.0,5.0,Composting,4168.0,4.0,Jodhpur Landfill,"8.9824, 77.0472",45318.0,2023.0,8.9824,77.0472,0.87534797401794,694.6666666666666,20.0,36591900.0,53.68,13.936522760956787,25.0,54.65042016806723,58.141176470588235,15.729332596558914,170.0,58.08202614379085,55.76555023923445,16.763558227039926,209.0,55.82540961590116,53.68,13.936522760956787,7.12,58.141176470588235,15.729332596558914,8.64135583403666,8.774312958285378,8.335431477880796,25.0,16.0,303828.8,290.70588235294116
Jodhpur,Organic,1908.0,66.0,6465.0,9.0,Recycling,2321.0,6.0,Jodhpur Landfill,"8.9824, 77.0472",45318.0,2023.0,8.9824,77.0472,0.29508196721311475,232.1,54.0,12335220.0,53.68,13.936522760956787,25.0,54.65042016806723,56.95294117647059,15.522006429775335,170.0,56.95980392156863,55.967136150234744,15.727750074948899,213.0,56.016882089158536,53.68,13.936522760956787,7.12,56.95294117647059,15.522006429775335,7.554334823725748,8.774312958285378,7.7501841622578365,81.0,36.0,102421.44,512.5764705882353
Jodhpur,E-Waste,2888.0,51.0,6465.0,5.0,Composting,3432.0,1.0,Jodhpur Landfill,"8.9824, 77.0472",45318.0,2023.0,8.9824,77.0472,0.4466439839158676,572.0,5.0,18670920.0,53.68,13.936522760956787,25.0,54.65042016806723,57.04705882352941,16.415035597438056,170.0,57.04869281045752,55.76555023923445,16.763558227039926,209.0,55.82540961590116,53.68,13.936522760956787,7.12,57.04705882352941,16.415035597438056,7.968665700466235,8.774312958285378,8.141189793457691,25.0,1.0,155027.84,285.2352941176471
Jodhpur,Construction,1852.0,50.0,6465.0,5.0,Landfill,3720.0,4.0,Jodhpur Landfill,"8.9824, 77.0472",45318.0,2023.0,8.9824,77.0472,0.28642128054438604,620.0,20.0,11973180.0,53.68,13.936522760956787,25.0,54.65042016806723,56.129411764705885,16.133164955651175,170.0,56.18202614379085,58.75238095238095,16.178892831442766,210.0,58.67620320855615,53.68,13.936522760956787,7.12,56.129411764705885,16.133164955651175,7.52456122628536,8.774312958285378,8.221747728346623,25.0,16.0,99415.36,280.64705882352945
Jodhpur,Hazardous,1919.0,41.0,6465.0,7.0,Incineration,3313.0,3.0,Jodhpur Landfill,"8.9824, 77.0472",45318.0,2023.0,8.9824,77.0472,0.2967831735230436,414.125,21.0,12406335.0,53.68,13.936522760956787,25.0,54.65042016806723,57.11176470588235,16.938258307763583,170.0,57.10980392156863,57.80275229357798,15.769731017145002,218.0,57.77089783281734,53.68,13.936522760956787,7.12,57.11176470588235,16.938258307763583,7.560080465021827,8.774312958285378,8.105911197986508,49.0,9.0,103011.92,399.78235294117644
Varanasi,Plastic,8397.0,75.0,7976.0,8.0,Landfill,1994.0,0.0,Varanasi Landfill,"35.156, 83.0516",79314.0,2019.0,35.156,83.0516,1.0526513726965026,221.55555555555554,0.0,66974472.0,61.92,13.388178865451916,25.0,60.53613445378152,58.141176470588235,15.729332596558914,170.0,58.08202614379085,58.75238095238095,16.178892831442766,210.0,58.67620320855615,61.92,13.388178865451916,7.32,58.141176470588235,15.729332596558914,9.035748861244139,8.984317679911129,7.598399329323964,64.0,0.0,519942.24,465.1294117647059
Varanasi,Organic,8173.0,80.0,7976.0,10.0,Composting,4646.0,17.0,Varanasi Landfill,"35.156, 83.0516",79314.0,2019.0,35.156,83.0516,1.0245706405917012,422.3636363636364,170.0,65187848.0,61.92,13.388178865451916,25.0,60.53613445378152,56.95294117647059,15.522006429775335,170.0,56.95980392156863,55.76555023923445,16.763558227039926,209.0,55.82540961590116,61.92,13.388178865451916,7.32,56.95294117647059,15.522006429775335,9.008713664124222,8.984317679911129,8.443977129084978,100.0,289.0,506072.16000000003,569.5294117647059
Varanasi,E-Waste,837.0,81.0,7976.0,5.0,Recycling,740.0,15.0,Varanasi Landfill,"35.156, 83.0516",79314.0,2019.0,35.156,83.0516,0.10492666415945845,123.33333333333333,75.0,6675912.0,61.92,13.388178865451916,25.0,60.53613445378152,57.04705882352941,16.415035597438056,170.0,57.04869281045752,55.967136150234744,15.727750074948899,213.0,56.016882089158536,61.92,13.388178865451916,7.32,57.04705882352941,16.415035597438056,6.731018100482083,8.984317679911129,6.608000625296087,25.0,225.0,51827.04,285.2352941176471
Varanasi,Construction,5671.0,55.0,7976.0,7.0,Incineration,550.0,14.0,Varanasi Landfill,"35.156, 83.0516",79314.0,2019.0,35.156,83.0516,0.7109188918139652,68.75,98.0,45231896.0,61.92,13.388178865451916,25.0,60.53613445378152,56.129411764705885,16.133164955651175,170.0,56.18202614379085,57.80275229357798,15.769731017145002,218.0,57.77089783281734,61.92,13.388178865451916,7.32,56.129411764705885,16.133164955651175,8.643297068211963,8.984317679911129,6.311734809152915,49.0,196.0,351148.32,392.9058823529412
Varanasi,Hazardous,8242.0,76.0,7976.0,6.0,Landfill,2504.0,4.0,Varanasi Landfill,"35.156, 83.0516",79314.0,2019.0,35.156,83.0516,1.0332205089632693,357.7142857142857,24.0,65738192.0,61.92,13.388178865451916,25.0,60.53613445378152,57.11176470588235,16.938258307763583,170.0,57.10980392156863,58.75238095238095,16.178892831442766,210.0,58.67620320855615,61.92,13.388178865451916,7.32,57.11176470588235,16.938258307763583,9.017119634313227,8.984317679911129,7.826044013518965,36.0,16.0,510344.64,342.6705882352941
Varanasi,Plastic,3849.0,45.0,7976.0,10.0,Recycling,2749.0,20.0,Varanasi Landfill,"35.156, 83.0516",79314.0,2020.0,35.156,83.0516,0.48251222264009025,249.9090909090909,200.0,30699624.0,61.92,13.388178865451916,25.0,60.53613445378152,58.141176470588235,15.729332596558914,170.0,58.08202614379085,55.967136150234744,15.727750074948899,213.0,56.016882089158536,61.92,13.388178865451916,7.32,58.141176470588235,15.729332596558914,8.25582842728183,8.984317679911129,7.919356190660617,100.0,400.0,238330.08000000002,581.4117647058823
Varanasi,Organic,7387.0,42.0,7976.0,9.0,Recycling,3131.0,10.0,Varanasi Landfill,"35.156, 83.0516",79314.0,2020.0,35.156,83.0516,0.9260373574025322,313.1,90.0,58918712.0,61.92,13.388178865451916,25.0,60.53613445378152,56.95294117647059,15.522006429775335,170.0,56.95980392156863,55.967136150234744,15.727750074948899,213.0,56.016882089158536,61.92,13.388178865451916,7.32,56.95294117647059,15.522006429775335,8.90761234131913,8.984317679911129,8.049427057110695,81.0,100.0,457403.04000000004,512.5764705882353
Varanasi,E-Waste,1864.0,61.0,7976.0,6.0,Incineration,878.0,12.0,Varanasi Landfill,"35.156, 83.0516",79314.0,2020.0,35.156,83.0516,0.23367180644352514,125.42857142857143,72.0,14867264.0,61.92,13.388178865451916,25.0,60.53613445378152,57.04705882352941,16.415035597438056,170.0,57.04869281045752,57.80275229357798,15.769731017145002,218.0,57.77089783281734,61.92,13.388178865451916,7.32,57.04705882352941,16.415035597438056,7.5310163320779155,8.984317679911129,6.778784897685177,36.0,144.0,115418.88,342.28235294117644
Varanasi,Construction,1153.0,52.0,7976.0,9.0,Composting,2917.0,13.0,Varanasi Landfill,"35.156, 83.0516",79314.0,2020.0,35.156,83.0516,0.14454055409301741,291.7,117.0,9196328.0,61.92,13.388178865451916,25.0,60.53613445378152,56.129411764705885,16.133164955651175,170.0,56.18202614379085,55.76555023923445,16.763558227039926,209.0,55.82540961590116,61.92,13.388178865451916,7.32,56.129411764705885,16.133164955651175,7.050989447068045,8.984317679911129,7.978653729082731,81.0,169.0,71393.76,505.16470588235296
Varanasi,Hazardous,4781.0,36.0,7976.0,10.0,Composting,3637.0,2.0,Varanasi Landfill,"35.156, 83.0516",79314.0,2020.0,35.156,83.0516,0.5993481258618528,330.6363636363636,20.0,38133256.0,61.92,13.388178865451916,25.0,60.53613445378152,57.11176470588235,16.938258307763583,170.0,57.10980392156863,55.76555023923445,16.763558227039926,209.0,55.82540961590116,61.92,13.388178865451916,7.32,57.11176470588235,16.938258307763583,8.47261414801827,8.984317679911129,8.199189359078067,100.0,4.0,296039.52,571.1176470588235
Varanasi,Plastic,7531.0,75.0,7976.0,5.0,Recycling,4035.0,5.0,Varanasi Landfill,"35.156, 83.0516",79314.0,2021.0,35.156,83.0516,0.9440892566127617,672.5,25.0,60067256.0,61.92,13.388178865451916,25.0,60.53613445378152,58.141176470588235,15.729332596558914,170.0,58.08202614379085,55.967136150234744,15.727750074948899,213.0,56.016882089158536,61.92,13.388178865451916,7.32,58.141176470588235,15.729332596558914,8.926915889777042,8.984317679911129,8.3030093814735,25.0,25.0,466319.52,290.70588235294116
Varanasi,Organic,619.0,75.0,7976.0,8.0,Recycling,2547.0,7.0,Varanasi Landfill,"35.156, 83.0516",79314.0,2021.0,35.156,83.0516,0.07759809452175002,283.0,56.0,4937144.0,61.92,13.388178865451916,25.0,60.53613445378152,56.95294117647059,15.522006429775335,170.0,56.95980392156863,55.967136150234744,15.727750074948899,213.0,56.016882089158536,61.92,13.388178865451916,7.32,56.95294117647059,15.522006429775335,6.429719478039138,8.984317679911129,7.843064016692054,64.0,49.0,38328.48,455.6235294117647
Varanasi,E-Waste,2201.0,67.0,7976.0,8.0,Incineration,4068.0,13.0,Varanasi Landfill,"35.156, 83.0516",79314.0,2021.0,35.156,83.0516,0.27591826501190925,452.0,104.0,17555176.0,61.92,13.388178865451916,25.0,60.53613445378152,57.04705882352941,16.415035597438056,170.0,57.04869281045752,57.80275229357798,15.769731017145002,218.0,57.77089783281734,61.92,13.388178865451916,7.32,57.04705882352941,16.415035597438056,7.697121317282625,8.984317679911129,8.31115254800169,64.0,169.0,136285.92,456.3764705882353
Varanasi,Construction,8601.0,62.0,7976.0,7.0,Incineration,3571.0,13.0,Varanasi Landfill,"35.156, 83.0516",79314.0,2021.0,35.156,83.0516,1.0782248965776609,446.375,91.0,68601576.0,61.92,13.388178865451916,25.0,60.53613445378152,56.129411764705885,16.133164955651175,170.0,56.18202614379085,57.80275229357798,15.769731017145002,218.0,57.77089783281734,61.92,13.388178865451916,7.32,56.129411764705885,16.133164955651175,9.059750013343681,8.984317679911129,8.18088094199639,49.0,169.0,532573.92,392.9058823529412
Varanasi,Hazardous,7991.0,68.0,7976.0,6.0,Composting,2290.0,2.0,Varanasi Landfill,"35.156, 83.0516",79314.0,2021.0,35.156,83.0516,1.00175504575655,327.14285714285717,12.0,63736216.0,61.92,13.388178865451916,25.0,60.53613445378152,57.11176470588235,16.938258307763583,170.0,57.10980392156863,55.76555023923445,16.763558227039926,209.0,55.82540961590116,61.92,13.388178865451916,7.32,57.11176470588235,16.938258307763583,8.98619632032839,8.984317679911129,7.736743682453495,36.0,4.0,494802.72000000003,342.6705882352941
Varanasi,Plastic,9980.0,61.0,7976.0,6.0,Incineration,2451.0,16.0,Varanasi Landfill,"35.156, 83.0516",79314.0,2022.0,35.156,83.0516,1.2510969035978439,350.14285714285717,96.0,79600480.0,61.92,13.388178865451916,25.0,60.53613445378152,58.141176470588235,15.729332596558914,170.0,58.08202614379085,57.80275229357798,15.769731017145002,218.0,57.77089783281734,61.92,13.388178865451916,7.32,58.141176470588235,15.729332596558914,9.208438564686587,8.984317679911129,7.804659297056102,36.0,256.0,617961.6,348.84705882352944
Varanasi,Organic,9254.0,60.0,7976.0,7.0,Composting,2642.0,9.0,Varanasi Landfill,"35.156, 83.0516",79314.0,2022.0,35.156,83.0516,1.1600852450796038,330.25,63.0,73809904.0,61.92,13.388178865451916,25.0,60.53613445378152,56.95294117647059,15.522006429775335,170.0,56.95980392156863,55.76555023923445,16.763558227039926,209.0,55.82540961590116,61.92,13.388178865451916,7.32,56.95294117647059,15.522006429775335,9.132919225007598,8.984317679911129,7.879669914604289,49.0,81.0,573007.68,398.67058823529413
Varanasi,E-Waste,1352.0,59.0,7976.0,6.0,Incineration,1699.0,11.0,Varanasi Landfill,"35.156, 83.0516",79314.0,2022.0,35.156,83.0516,0.169487275918265,242.71428571428572,66.0,10783552.0,61.92,13.388178865451916,25.0,60.53613445378152,57.04705882352941,16.415035597438056,170.0,57.04869281045752,57.80275229357798,15.769731017145002,218.0,57.77089783281734,61.92,13.388178865451916,7.32,57.04705882352941,16.415035597438056,7.210079628170788,8.984317679911129,7.438383530044307,36.0,121.0,83715.84,342.28235294117644
Varanasi,Construction,525.0,73.0,7976.0,10.0,Composting,1044.0,16.0,Varanasi Landfill,"35.156, 83.0516",79314.0,2022.0,35.156,83.0516,0.06581421587062805,94.9090909090909,160.0,4187400.0,61.92,13.388178865451916,25.0,60.53613445378152,56.129411764705885,16.133164955651175,170.0,56.18202614379085,55.76555023923445,16.763558227039926,209.0,55.82540961590116,61.92,13.388178865451916,7.32,56.129411764705885,16.133164955651175,6.26530121273771,8.984317679911129,6.951772164398911,100.0,256.0,32508.0,561.2941176470589
Varanasi,Hazardous,9283.0,30.0,7976.0,8.0,Landfill,2811.0,5.0,Varanasi Landfill,"35.156, 83.0516",79314.0,2022.0,35.156,83.0516,1.1637206970038863,312.3333333333333,40.0,74041208.0,61.92,13.388178865451916,25.0,60.53613445378152,57.11176470588235,16.938258307763583,170.0,57.10980392156863,58.75238095238095,16.178892831442766,210.0,58.67620320855615,61.92,13.388178865451916,7.32,57.11176470588235,16.938258307763583,9.136047767394327,8.984317679911129,7.941651252930556,64.0,25.0,574803.36,456.8941176470588
Varanasi,Plastic,3202.0,67.0,7976.0,6.0,Landfill,934.0,18.0,Varanasi Landfill,"35.156, 83.0516",79314.0,2023.0,35.156,83.0516,0.40140403660524004,133.42857142857142,108.0,25539152.0,61.92,13.388178865451916,25.0,60.53613445378152,58.141176470588235,15.729332596558914,170.0,58.08202614379085,58.75238095238095,16.178892831442766,210.0,58.67620320855615,61.92,13.388178865451916,7.32,58.141176470588235,15.729332596558914,8.071843149609158,8.984317679911129,6.840546529288687,36.0,324.0,198267.84,348.84705882352944
Varanasi,Organic,805.0,69.0,7976.0,9.0,Landfill,3000.0,18.0,Varanasi Landfill,"35.156, 83.0516",79314.0,2023.0,35.156,83.0516,0.10091513100162969,300.0,162.0,6420680.0,61.92,13.388178865451916,25.0,60.53613445378152,56.95294117647059,15.522006429775335,170.0,56.95980392156863,58.75238095238095,16.178892831442766,210.0,58.67620320855615,61.92,13.388178865451916,7.32,56.95294117647059,15.522006429775335,6.692083742506628,8.984317679911129,8.006700845440367,81.0,324.0,49845.6,512.5764705882353
Varanasi,E-Waste,862.0,64.0,7976.0,5.0,Incineration,4718.0,2.0,Varanasi Landfill,"35.156, 83.0516",79314.0,2023.0,35.156,83.0516,0.10806067443901216,786.3333333333334,10.0,6875312.0,61.92,13.388178865451916,25.0,60.53613445378152,57.04705882352941,16.415035597438056,170.0,57.04869281045752,57.80275229357798,15.769731017145002,218.0,57.77089783281734,61.92,13.388178865451916,7.32,57.04705882352941,16.415035597438056,6.760414691083428,8.984317679911129,8.459352191726387,25.0,4.0,53375.04,285.2352941176471
Varanasi,Construction,526.0,63.0,7976.0,6.0,Landfill,2877.0,9.0,Varanasi Landfill,"35.156, 83.0516",79314.0,2023.0,35.156,83.0516,0.0659395762818102,411.0,54.0,4195376.0,61.92,13.388178865451916,25.0,60.53613445378152,56.129411764705885,16.133164955651175,170.0,56.18202614379085,58.75238095238095,16.178892831442766,210.0,58.67620320855615,61.92,13.388178865451916,7.32,56.129411764705885,16.133164955651175,6.267200548541362,8.984317679911129,7.964850887447313,36.0,81.0,32569.920000000002,336.7764705882353
Varanasi,Hazardous,6410.0,52.0,7976.0,6.0,Incineration,1372.0,13.0,Varanasi Landfill,"35.156, 83.0516",79314.0,2023.0,35.156,83.0516,0.8035602356775731,196.0,78.0,51126160.0,61.92,13.388178865451916,25.0,60.53613445378152,57.11176470588235,16.938258307763583,170.0,57.10980392156863,57.80275229357798,15.769731017145002,218.0,57.77089783281734,61.92,13.388178865451916,7.32,57.11176470588235,16.938258307763583,8.765770543987257,8.984317679911129,7.224753405767971,36.0,169.0,396907.2,342.6705882352941
Ludhiana,Plastic,2972.0,74.0,8678.0,5.0,Landfill,2681.0,4.0,Ludhiana Landfill,"10.3062, 77.427",69241.0,2019.0,10.3062,77.427,0.34243576448899643,446.8333333333333,20.0,25791016.0,58.32,16.670132972874974,25.0,57.96470588235294,58.141176470588235,15.729332596558914,170.0,58.08202614379085,58.75238095238095,16.178892831442766,210.0,58.67620320855615,58.32,16.670132972874974,8.2,58.141176470588235,15.729332596558914,7.997326822998097,9.068661593644245,7.894318063841624,25.0,16.0,173327.04,290.70588235294116
Ludhiana,Organic,8621.0,38.0,8678.0,9.0,Landfill,583.0,5.0,Ludhiana Landfill,"10.3062, 77.427",69241.0,2019.0,10.3062,77.427,0.9933172024426777,58.3,45.0,74813038.0,58.32,16.670132972874974,25.0,57.96470588235294,56.95294117647059,15.522006429775335,170.0,56.95980392156863,58.75238095238095,16.178892831442766,210.0,58.67620320855615,58.32,16.670132972874974,8.2,56.95294117647059,15.522006429775335,9.06207235530708,9.068661593644245,6.369900982828227,81.0,25.0,502776.72000000003,512.5764705882353
Ludhiana,E-Waste,7345.0,63.0,8678.0,9.0,Recycling,4668.0,11.0,Ludhiana Landfill,"10.3062, 77.427",69241.0,2019.0,10.3062,77.427,0.8462956561815878,466.8,99.0,63739910.0,58.32,16.670132972874974,25.0,57.96470588235294,57.04705882352941,16.415035597438056,170.0,57.04869281045752,55.967136150234744,15.727750074948899,213.0,56.016882089158536,58.32,16.670132972874974,8.2,57.04705882352941,16.415035597438056,8.901911226379612,9.068661593644245,8.448700194970938,81.0,121.0,428360.4,513.4235294117647
Ludhiana,Construction,1412.0,62.0,8678.0,9.0,Landfill,3885.0,18.0,Ludhiana Landfill,"10.3062, 77.427",69241.0,2019.0,10.3062,77.427,0.16269155432653531,388.5,162.0,12253336.0,58.32,16.670132972874974,25.0,57.96470588235294,56.129411764705885,16.133164955651175,170.0,56.18202614379085,58.75238095238095,16.178892831442766,210.0,58.67620320855615,58.32,16.670132972874974,8.2,56.129411764705885,16.133164955651175,7.253470382684528,9.068661593644245,8.265135629937385,81.0,324.0,82347.84,505.16470588235296
Ludhiana,Hazardous,8937.0,81.0,8678.0,10.0,Landfill,3296.0,7.0,Ludhiana Landfill,"10.3062, 77.427",69241.0,2019.0,10.3062,77.427,1.0297269270653302,299.6363636363636,70.0,77555286.0,58.32,16.670132972874974,25.0,57.96470588235294,57.11176470588235,16.938258307763583,170.0,57.10980392156863,58.75238095238095,16.178892831442766,210.0,58.67620320855615,58.32,16.670132972874974,8.2,57.11176470588235,16.938258307763583,9.098067129493398,9.068661593644245,8.10076824307173,100.0,49.0,521205.84,571.1176470588235
Ludhiana,Plastic,9041.0,43.0,8678.0,6.0,Composting,4975.0,1.0,Ludhiana Landfill,"10.3062, 77.427",69241.0,2020.0,10.3062,77.427,1.0417098744094941,710.7142857142857,6.0,78457798.0,58.32,16.670132972874974,25.0,57.96470588235294,58.141176470588235,15.729332596558914,170.0,58.08202614379085,55.76555023923445,16.763558227039926,209.0,55.82540961590116,58.32,16.670132972874974,8.2,58.141176470588235,15.729332596558914,9.109635667854551,9.068661593644245,8.512381634419015,36.0,1.0,527271.12,348.84705882352944
Ludhiana,Organic,3139.0,43.0,8678.0,5.0,Composting,876.0,7.0,Ludhiana Landfill,"10.3062, 77.427",69241.0,2020.0,10.3062,77.427,0.361677612628183,146.0,35.0,27240242.0,58.32,16.670132972874974,25.0,57.96470588235294,56.95294117647059,15.522006429775335,170.0,56.95980392156863,55.76555023923445,16.763558227039926,209.0,55.82540961590116,58.32,16.670132972874974,8.2,56.95294117647059,15.522006429775335,8.0519780789023,9.068661593644245,6.776506992372183,25.0,49.0,183066.48,284.7647058823529
Ludhiana,E-Waste,3515.0,38.0,8678.0,10.0,Recycling,1984.0,15.0,Ludhiana Landfill,"10.3062, 77.427",69241.0,2020.0,10.3062,77.427,0.4050005761032377,180.36363636363637,150.0,30503170.0,58.32,16.670132972874974,25.0,57.96470588235294,57.04705882352941,16.415035597438056,170.0,57.04869281045752,55.967136150234744,15.727750074948899,213.0,56.016882089158536,58.32,16.670132972874974,8.2,57.04705882352941,16.415035597438056,8.165079258805068,9.068661593644245,7.59337419312129,100.0,225.0,204994.8,570.4705882352941
Ludhiana,Construction,5767.0,31.0,8678.0,8.0,Recycling,2861.0,3.0,Ludhiana Landfill,"10.3062, 77.427",69241.0,2020.0,10.3062,77.427,0.6644774743634059,317.8888888888889,24.0,50046026.0,58.32,16.670132972874974,25.0,57.96470588235294,56.129411764705885,16.133164955651175,170.0,56.18202614379085,55.967136150234744,15.727750074948899,213.0,56.016882089158536,58.32,16.670132972874974,8.2,56.129411764705885,16.133164955651175,8.660080678964786,9.068661593644245,7.959275960116396,64.0,9.0,336331.44,449.0352941176471
Ludhiana,Hazardous,7678.0,63.0,8678.0,9.0,Recycling,859.0,3.0,Ludhiana Landfill,"10.3062, 77.427",69241.0,2020.0,10.3062,77.427,0.8846641318124208,85.9,27.0,66629684.0,58.32,16.670132972874974,25.0,57.96470588235294,57.11176470588235,16.938258307763583,170.0,57.10980392156863,55.967136150234744,15.727750074948899,213.0,56.016882089158536,58.32,16.670132972874974,8.2,57.11176470588235,16.938258307763583,8.946244609330543,9.068661593644245,6.756932389247553,81.0,9.0,447780.96,514.0058823529412
Ludhiana,Plastic,6762.0,72.0,8678.0,10.0,Composting,1588.0,10.0,Ludhiana Landfill,"10.3062, 77.427",69241.0,2021.0,10.3062,77.427,0.7791220186657449,144.36363636363637,100.0,58680636.0,58.32,16.670132972874974,25.0,57.96470588235294,58.141176470588235,15.729332596558914,170.0,58.08202614379085,55.76555023923445,16.763558227039926,209.0,55.82540961590116,58.32,16.670132972874974,8.2,58.141176470588235,15.729332596558914,8.81922185757494,9.068661593644245,7.370860166536716,100.0,100.0,394359.84,581.4117647058823
Ludhiana,Organic,5285.0,39.0,8678.0,10.0,Incineration,4781.0,13.0,Ludhiana Landfill,"10.3062, 77.427",69241.0,2021.0,10.3062,77.427,0.608941122249107,434.6363636363636,130.0,45863230.0,58.32,16.670132972874974,25.0,57.96470588235294,56.95294117647059,15.522006429775335,170.0,56.95980392156863,57.80275229357798,15.769731017145002,218.0,57.77089783281734,58.32,16.670132972874974,8.2,56.95294117647059,15.522006429775335,8.572817095164234,9.068661593644245,8.47261414801827,100.0,169.0,308221.2,569.5294117647059
Ludhiana,E-Waste,8336.0,49.0,8678.0,8.0,Landfill,3267.0,13.0,Ludhiana Landfill,"10.3062, 77.427",69241.0,2021.0,10.3062,77.427,0.9604793178937666,363.0,104.0,72339808.0,58.32,16.670132972874974,25.0,57.96470588235294,57.04705882352941,16.415035597438056,170.0,57.04869281045752,58.75238095238095,16.178892831442766,210.0,58.67620320855615,58.32,16.670132972874974,8.2,57.04705882352941,16.415035597438056,9.028458718410613,9.068661593644245,8.091933455979893,64.0,169.0,486155.52,456.3764705882353
Ludhiana,Construction,5808.0,68.0,8678.0,5.0,Incineration,1939.0,19.0,Ludhiana Landfill,"10.3062, 77.427",69241.0,2021.0,10.3062,77.427,0.6692015209125475,323.1666666666667,95.0,50401824.0,58.32,16.670132972874974,25.0,57.96470588235294,56.129411764705885,16.133164955651175,170.0,56.18202614379085,57.80275229357798,15.769731017145002,218.0,57.77089783281734,58.32,16.670132972874974,8.2,56.129411764705885,16.133164955651175,8.667163717992533,9.068661593644245,7.570443252057374,25.0,361.0,338722.56,280.64705882352945
Ludhiana,Hazardous,4330.0,42.0,8678.0,9.0,Composting,1341.0,10.0,Ludhiana Landfill,"10.3062, 77.427",69241.0,2021.0,10.3062,77.427,0.4989054038483696,134.1,90.0,37575740.0,58.32,16.670132972874974,25.0,57.96470588235294,57.11176470588235,16.938258307763583,170.0,57.10980392156863,55.76555023923445,16.763558227039926,209.0,55.82540961590116,58.32,16.670132972874974,8.2,57.11176470588235,16.938258307763583,8.373553741214627,9.068661593644245,7.201916317531627,81.0,100.0,252525.6,514.0058823529412
Ludhiana,Plastic,3119.0,75.0,8678.0,10.0,Incineration,2130.0,6.0,Ludhiana Landfill,"10.3062, 77.427",69241.0,2022.0,10.3062,77.427,0.3593731996773822,193.63636363636363,60.0,27066682.0,58.32,16.670132972874974,25.0,57.96470588235294,58.141176470588235,15.729332596558914,170.0,58.08202614379085,57.80275229357798,15.769731017145002,218.0,57.77089783281734,58.32,16.670132972874974,8.2,58.141176470588235,15.729332596558914,8.045588280803528,9.068661593644245,7.664346632098617,100.0,36.0,181900.08,581.4117647058823
Ludhiana,Organic,6898.0,53.0,8678.0,9.0,Landfill,4725.0,10.0,Ludhiana Landfill,"10.3062, 77.427",69241.0,2022.0,10.3062,77.427,0.7947920267311902,472.5,90.0,59860844.0,58.32,16.670132972874974,25.0,57.96470588235294,56.95294117647059,15.522006429775335,170.0,56.95980392156863,58.75238095238095,16.178892831442766,210.0,58.67620320855615,58.32,16.670132972874974,8.2,56.95294117647059,15.522006429775335,8.839131752546109,9.068661593644245,8.460834457746854,81.0,100.0,402291.36,512.5764705882353
Ludhiana,E-Waste,8336.0,78.0,8678.0,9.0,Landfill,4294.0,14.0,Ludhiana Landfill,"10.3062, 77.427",69241.0,2022.0,10.3062,77.427,0.9604793178937666,429.4,126.0,72339808.0,58.32,16.670132972874974,25.0,57.96470588235294,57.04705882352941,16.415035597438056,170.0,57.04869281045752,58.75238095238095,16.178892831442766,210.0,58.67620320855615,58.32,16.670132972874974,8.2,57.04705882352941,16.415035597438056,9.028458718410613,9.068661593644245,8.365206834418355,81.0,196.0,486155.52,513.4235294117647
Ludhiana,Construction,6754.0,85.0,8678.0,5.0,Recycling,4132.0,0.0,Ludhiana Landfill,"10.3062, 77.427",69241.0,2022.0,10.3062,77.427,0.7782002534854245,688.6666666666666,0.0,58611212.0,58.32,16.670132972874974,25.0,57.96470588235294,56.129411764705885,16.133164955651175,170.0,56.18202614379085,55.967136150234744,15.727750074948899,213.0,56.016882089158536,58.32,16.670132972874974,8.2,56.129411764705885,16.133164955651175,8.818038250394299,9.068661593644245,8.326758814511733,25.0,0.0,393893.28,280.64705882352945
